,transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id,housenumber,addr:city,addr:interpolation,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
130,{DA88BB8C-296C-423A-9814-E33A7691FADD},351000,2013-08-28,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",12,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4021943,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
131,{026196CE-0F0F-428E-B293-090BF906E959},246000,2013-08-28,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",33,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4062759,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
132,{54C6CB4B-642E-475C-BBBE-4D84C64C9E18},242250,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",22,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4068312,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
133,{61F06655-4FCB-4EE0-BB9F-EE093D593E21},234950,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",7,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4094527,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
134,{7D4679B7-639F-4B64-AA6D-F1A00A34A53C},564450,2013-12-06,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",30,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4100582,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
135,{7C0D0BE5-2D46-4FFE-A4FA-33F2E69FF0F1},359950,2013-08-30,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",25,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4109935,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
136,{D5A4287E-5543-4827-B067-52EBF9B232D4},340000,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",5,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4118405,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
137,{FADEA267-9E3C-4F35-93D9-94D06A7A7B57},313450,2013-08-28,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",11,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4128753,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
138,{0F8CF1E2-9DFC-44CC-AF16-BC5D3F5A11ED},470000,2013-12-19,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",36,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4157393,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
139,{9403F96D-40B8-4A46-BF6C-455F5E0E9725},228000,2013-08-28,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",14,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4264682,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
140,{B03C89BD-CA2F-467B-BACD-90048F0EFD0E},354950,2013-08-27,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",10,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4266027,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
141,{880E8583-87AD-4594-B65C-EC37DBF2A447},247500,2013-08-27,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",23,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4350280,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
142,{8627F4BE-46AB-4FCD-80A9-F040CC9876A4},249950,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",16,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4364600,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
143,{62FF2DD8-73C2-4833-8A29-952805DD7FE7},318850,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",18,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4378467,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
144,{E8E18447-5886-45D5-BEA8-9FCBC3E01590},344000,2013-09-02,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",6,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4380055,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
145,{4EF8B4E0-3738-4813-870B-9D4EE0BD4E2A},242000,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",9,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4392926,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
146,{9D0D75F4-3640-4626-BE73-B593B877CEBF},499950,2013-09-17,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",35,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4417892,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
147,{B81460ED-0EC5-4B8D-8352-5162D9D46920},324950,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",4,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4487430,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
148,{2C35E2EA-55F0-4747-A53E-650F0997A49C},237500,2013-09-06,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",1,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4488384,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
149,{7926A87F-D044-4410-91D8-F253FBDDC947},361000,2013-08-30,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",26,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4513623,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
150,{CAB8CE0B-8738-4221-A3B9-A1676293E775},345000,2013-08-27,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",20,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4551078,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
151,{E9333B03-2E0B-4896-9BC9-9E1FFC355F37},250000,2013-08-29,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",32,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4569828,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
152,{DB7B346C-C222-40A9-A2E7-EA2098FAB034},230000,2013-08-23,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",2,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4582715,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
153,{46EC169D-36B9-4014-B5E9-00E9CB09BBA5},232500,2013-08-28,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",21,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4603602,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
154,{21E5FEB7-03D1-2439-E050-A8C06205342E},323554,2013-08-27,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",3,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4657093,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
155,{21E5FEB7-03D2-2439-E050-A8C06205342E},238000,2013-08-30,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",28,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4657094,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
156,{21E5FEB7-03D3-2439-E050-A8C06205342E},474950,2013-12-13,cb1 2fg,F,Y,L,"MEADE HOUSE, 2",29,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,4658374,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
157,{5376B385-1C61-34C1-E053-6B04A8C09FF6},427000,2017-05-19,cb1 2fg,F,N,L,"MEADE HOUSE, 2",4,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8318270,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
158,{5376B385-1C62-34C1-E053-6B04A8C09FF6},335000,2017-05-16,cb1 2fg,F,N,L,"MEADE HOUSE, 2",28,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8318271,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
159,{68FEB20B-2CC9-38DA-E053-6C04A8C051AE},300000,2017-03-27,cb1 2fg,F,N,L,"MEADE HOUSE, 2",1,MILL PARK,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8584054,2,Cambridge,,Mill Park,,"POLYGON ((0.1355281 52.1937954, 0.1358806 52.1937, 0.1357732 52.193551, 0.1354208 52.1936463, 0.1355281 52.1937954))",,,,,,,,residential,,,,,,7,,,,,,,,Meade House,,,,,,,,,,"[2655851307, 2655851308, 2655851309, 2655851299, 2655851307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19367318332834,0.1356506666239354,2
